260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3	plasmid_puc19c	199
260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3	chrUn_JH584304	15146
260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3	chr1_GL456213_random	163
260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3	chr4_JH584294_random	868
260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3	chr1_GL456221_random	3086
260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3	chr1_GL456212_random	2736
260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3	chrUn_GL456370	571
260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3	chrUn_GL456372	241
260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3	chrUn_GL456359	147
260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3	chr4_GL456350_random	768
260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3	chrUn_GL456390	0
