260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chr14	1037298
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chrUn_GL456239	2700
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chr15	936664
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chr16	828170
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chr17	820192
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chrY_JH584301_random	404
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chr18	778129
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chr19	491694
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chr7_GL456219_random	143
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chrY_JH584303_random	210
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chr4_GL456216_random	341
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chr4_JH584293_random	731
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chr1_GL456211_random	2952
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chr4_JH584292_random	115
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chr1_GL456210_random	2128
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chr4_JH584295_random	11
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	plasmid_puc19c	175
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chrUn_JH584304	14826
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chr1_GL456213_random	150
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chr4_JH584294_random	781
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chr1_GL456221_random	2942
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chr1_GL456212_random	2656
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chrUn_GL456370	660
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chrUn_GL456372	238
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chrUn_GL456359	107
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chr4_GL456350_random	694
260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1	chrUn_GL456390	0
