260629_Emseq_LV_index_B2_Bap1_Math1_adult_mut_M2_S6	chr1_GL456211_random	9539
260629_Emseq_LV_index_B2_Bap1_Math1_adult_mut_M2_S6	chr4_JH584292_random	630
260629_Emseq_LV_index_B2_Bap1_Math1_adult_mut_M2_S6	chr1_GL456210_random	6832
260629_Emseq_LV_index_B2_Bap1_Math1_adult_mut_M2_S6	chr4_JH584295_random	93
260629_Emseq_LV_index_B2_Bap1_Math1_adult_mut_M2_S6	plasmid_puc19c	314
260629_Emseq_LV_index_B2_Bap1_Math1_adult_mut_M2_S6	chrUn_JH584304	52242
260629_Emseq_LV_index_B2_Bap1_Math1_adult_mut_M2_S6	chr1_GL456213_random	477
260629_Emseq_LV_index_B2_Bap1_Math1_adult_mut_M2_S6	chr4_JH584294_random	2508
260629_Emseq_LV_index_B2_Bap1_Math1_adult_mut_M2_S6	chr1_GL456221_random	9325
260629_Emseq_LV_index_B2_Bap1_Math1_adult_mut_M2_S6	chr1_GL456212_random	8459
260629_Emseq_LV_index_B2_Bap1_Math1_adult_mut_M2_S6	chrUn_GL456370	2666
260629_Emseq_LV_index_B2_Bap1_Math1_adult_mut_M2_S6	chrUn_GL456372	759
260629_Emseq_LV_index_B2_Bap1_Math1_adult_mut_M2_S6	chrUn_GL456359	473
260629_Emseq_LV_index_B2_Bap1_Math1_adult_mut_M2_S6	chr4_GL456350_random	1949
260629_Emseq_LV_index_B2_Bap1_Math1_adult_mut_M2_S6	chrUn_GL456390	2
