260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chr17	2114561
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chrY_JH584301_random	0
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chr18	2292747
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chr19	1310538
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chr7_GL456219_random	344
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chrY_JH584303_random	2
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chr4_GL456216_random	846
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chr4_JH584293_random	1717
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chr1_GL456211_random	6439
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chr4_JH584292_random	328
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chr1_GL456210_random	4531
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chr4_JH584295_random	44
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	plasmid_puc19c	283
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chrUn_JH584304	33125
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chr1_GL456213_random	323
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chr4_JH584294_random	1789
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chr1_GL456221_random	6628
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chr1_GL456212_random	6144
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chrUn_GL456370	1484
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chrUn_GL456372	505
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chrUn_GL456359	315
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chr4_GL456350_random	1502
260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4	chrUn_GL456390	1
