"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","over_represented_padj"
"GO:1990238",0.0195243771152743,1,1,1,"double-stranded DNA endonuclease activity","MF",1
"GO:0030217",0.0201713492634511,0.990891986767521,14,131,"T cell differentiation","BP",1
"GO:0005615",0.0202081652510496,0.986902605365013,43,542,"extracellular space","CC",1
"GO:0097545",0.0204951911794113,0.997800109443993,3,9,"axonemal doublet microtubule","CC",1
"GO:0097649",0.0204951911794113,0.997800109443993,3,9,"A axonemal microtubule","CC",1
"GO:0160110",0.0204951911794113,0.997800109443993,3,9,"axonemal microtubule doublet inner sheath","CC",1
"GO:0043529",0.0212621547138607,1,1,1,"GET complex","CC",1
"GO:0071816",0.0212621547138607,1,1,1,"tail-anchored membrane protein insertion into ER membrane","BP",1
"GO:0042110",0.0215025020136149,0.988501702297467,21,224,"T cell activation","BP",1
"GO:0042773",0.0215447030632152,0.99877328154654,2,7,"ATP synthesis coupled electron transport","BP",1
"GO:0042775",0.0215447030632152,0.99877328154654,2,7,"mitochondrial ATP synthesis coupled electron transport","BP",1
"GO:0098632",0.022018741457093,0.99401706434116,7,21,"cell-cell adhesion mediator activity","MF",1
"GO:0002762",0.0222425628162531,0.99420869347539,6,28,"negative regulation of myeloid leukocyte differentiation","BP",1
"GO:1990239",0.0222630965016517,0.998871412974856,2,5,"steroid hormone binding","MF",1
"GO:0098631",0.0222723283530562,0.993107784056231,8,28,"cell adhesion mediator activity","MF",1
"GO:0035014",0.0228420661514473,0.997360571174349,3,10,"phosphatidylinositol 3-kinase regulator activity","MF",1
"GO:0006114",0.0228857825726587,1,1,1,"glycerol biosynthetic process","BP",1
"GO:0019401",0.0228857825726587,1,1,1,"alditol biosynthetic process","BP",1
"GO:0034439",0.0228857825726587,1,1,1,"lipoprotein lipid oxidation","BP",1
"GO:0034442",0.0228857825726587,1,1,1,"regulation of lipoprotein oxidation","BP",1
"GO:0042160",0.0228857825726587,1,1,1,"lipoprotein modification","BP",1
"GO:0042161",0.0228857825726587,1,1,1,"lipoprotein oxidation","BP",1
"GO:0060587",0.0228857825726587,1,1,1,"regulation of lipoprotein lipid oxidation","BP",1
"GO:0071298",0.0228857825726587,1,1,1,"cellular response to L-ascorbic acid","BP",1
"GO:1904649",0.0228857825726587,1,1,1,"regulation of fat cell apoptotic process","BP",1
"GO:1904651",0.0228857825726587,1,1,1,"positive regulation of fat cell apoptotic process","BP",1
"GO:1990460",0.0228857825726587,1,1,1,"leptin receptor binding","MF",1
"GO:2000486",0.0228857825726587,1,1,1,"negative regulation of glutamine transport","BP",1
"GO:0008607",0.0230303511992493,1,2,2,"phosphorylase kinase regulator activity","MF",1
"GO:1900744",0.0230545108005023,0.994740139642563,5,27,"regulation of p38MAPK cascade","BP",1
"GO:0060368",0.0236163639524639,0.997433622375683,3,8,"regulation of Fc receptor mediated stimulatory signaling pathway","BP",1
"GO:0007135",0.0236372010993541,1,1,1,"meiosis II","BP",1
"GO:0007147",0.0236372010993541,1,1,1,"female meiosis II","BP",1
"GO:0061983",0.0236372010993541,1,1,1,"meiosis II cell cycle process","BP",1
"GO:0022409",0.0240943991109868,0.988551461661854,15,135,"positive regulation of cell-cell adhesion","BP",1
"GO:0008970",0.0244237102662594,0.998872800050901,2,4,"phospholipase A1 activity","MF",1
"GO:0006858",0.0244536505381108,0.994735186249411,5,17,"extracellular transport","BP",1
"GO:0034241",0.0245956533366807,1,1,1,"positive regulation of macrophage fusion","BP",1
"GO:0050863",0.0257896500153535,0.987937457478735,14,143,"regulation of T cell activation","BP",1
"GO:0060600",0.025900551368024,0.997081665802276,3,8,"dichotomous subdivision of an epithelial terminal unit","BP",1
"GO:0032274",0.0261316182511692,0.998241050742088,2,9,"gonadotropin secretion","BP",1
"GO:0032276",0.0261316182511692,0.998241050742088,2,9,"regulation of gonadotropin secretion","BP",1
"GO:1902071",0.0261392523492911,1,1,1,"regulation of hypoxia-inducible factor-1alpha signaling pathway","BP",1
"GO:1902073",0.0261392523492911,1,1,1,"positive regulation of hypoxia-inducible factor-1alpha signaling pathway","BP",1
"GO:0006222",0.0271131896033792,0.998675129105764,2,4,"UMP biosynthetic process","BP",1
"GO:0008655",0.0271131896033792,0.998675129105764,2,4,"pyrimidine-containing compound salvage","BP",1
"GO:0009174",0.0271131896033792,0.998675129105764,2,4,"pyrimidine ribonucleoside monophosphate biosynthetic process","BP",1
"GO:0009220",0.0271131896033792,0.998675129105764,2,4,"pyrimidine ribonucleotide biosynthetic process","BP",1
"GO:0010138",0.0271131896033792,0.998675129105764,2,4,"pyrimidine ribonucleotide salvage","BP",1
"GO:0032262",0.0271131896033792,0.998675129105764,2,4,"pyrimidine nucleotide salvage","BP",1
"GO:0044206",0.0271131896033792,0.998675129105764,2,4,"UMP salvage","BP",1
"GO:0017085",0.0279970400485072,0.9983928208452,2,5,"response to insecticide","BP",1
"GO:0009032",0.0281379999645457,1,1,1,"thymidine phosphorylase activity","MF",1
"GO:0003341",0.028240698229866,0.988309485337613,11,68,"cilium movement","BP",1
"GO:0032838",0.0285899084466009,0.986718142366103,14,89,"plasma membrane bounded cell projection cytoplasm","CC",1
"GO:1902106",0.0288223876446602,0.990732935742885,7,49,"negative regulation of leukocyte differentiation","BP",1
"GO:0033686",0.028862941711254,0.999789152631982,1,2,"positive regulation of luteinizing hormone secretion","BP",1
"GO:0008038",0.0289928243181806,0.988441010014919,11,43,"neuron recognition","BP",1
"GO:0031091",0.0292238124278286,0.998138205662079,2,6,"platelet alpha granule","CC",1
"GO:0043014",0.0292746370086892,0.993071534517443,5,22,"alpha-tubulin binding","MF",1
"GO:0051537",0.0293828850292939,0.998268173743895,2,5,"2 iron, 2 sulfur cluster binding","MF",1
"GO:0002431",0.0296169408675838,0.996329922495435,3,9,"Fc receptor mediated stimulatory signaling pathway","BP",1
"GO:0044548",0.0298238947125808,0.998227800212811,2,5,"S100 protein binding","MF",1
"GO:1903131",0.029985303032593,0.982943622854799,23,237,"mononuclear cell differentiation","BP",1
"GO:1903561",0.030508085059803,0.992227685605293,5,41,"extracellular vesicle","CC",1
"GO:0019747",0.0305307718359581,1,1,1,"regulation of isoprenoid metabolic process","BP",1
"GO:1901738",0.0305307718359581,1,1,1,"regulation of vitamin A metabolic process","BP",1
"GO:0003345",0.0307569863932345,1,1,1,"proepicardium cell migration involved in pericardium morphogenesis","BP",1
"GO:0002715",0.0309114268828686,0.995800818971435,3,12,"regulation of natural killer cell mediated immunity","BP",1
"GO:0097433",0.030962730344776,1,2,2,"dense body","CC",1
"GO:0002097",0.030976910804657,0.998371256400449,2,4,"tRNA wobble base modification","BP",1
"GO:0002098",0.030976910804657,0.998371256400449,2,4,"tRNA wobble uridine modification","BP",1
"GO:0000314",0.031284662791524,0.998346072650122,2,4,"organellar small ribosomal subunit","CC",1
"GO:0005763",0.031284662791524,0.998346072650122,2,4,"mitochondrial small ribosomal subunit","CC",1
"GO:0006579",0.0314932442888315,1,1,1,"amino-acid betaine catabolic process","BP",1
"GO:0047150",0.0314932442888315,1,1,1,"betaine-homocysteine S-methyltransferase activity","MF",1
"GO:0071266",0.0314932442888315,1,1,1,"'de novo' L-methionine biosynthetic process","BP",1
"GO:1905691",0.0318791100547234,1,1,1,"lipid droplet disassembly","BP",1
"GO:0060427",0.0322412638336563,1,1,1,"lung connective tissue development","BP",1
"GO:0071954",0.0322412638336563,1,1,1,"chemokine (C-C motif) ligand 11 production","BP",1
"GO:0035325",0.0322444110689612,0.999736397749241,1,2,"Toll-like receptor binding","MF",1
"GO:0035662",0.0322444110689612,0.999736397749241,1,2,"Toll-like receptor 4 binding","MF",1
"GO:0060590",0.0324029237638743,0.995384474721563,3,14,"ATPase regulator activity","MF",1
"GO:0090717",0.0325344440662277,1,1,1,"adaptive immune memory response involving T cells and B cells","BP",1
"GO:0004569",0.0325784311089349,1,1,1,"glycoprotein endo-alpha-1,2-mannosidase activity","MF",1
"GO:1903037",0.0330893816258185,0.983986260316905,14,146,"regulation of leukocyte cell-cell adhesion","BP",1
"GO:0031514",0.0331584062116973,0.985747662458698,11,84,"motile cilium","CC",1
"GO:0031464",0.0332814748045574,0.997723716907366,2,6,"Cul4A-RING E3 ubiquitin ligase complex","CC",1
"GO:0030742",0.0344047767033614,0.995475375761226,3,9,"GTP-dependent protein binding","MF",1
"GO:0034677",0.0345796835287116,1,1,1,"integrin alpha7-beta1 complex","CC",1
"GO:0032433",0.034634118010553,0.994240985397632,4,9,"filopodium tip","CC",1
"GO:0051866",0.0348915910246614,0.998040451574003,2,4,"general adaptation syndrome","BP",1
"GO:0044838",0.034996403429608,0.996174883216468,3,6,"cell quiescence","BP",1
"GO:0044665",0.0350241747168292,1,1,1,"MLL1/2 complex","CC",1
"GO:0070443",0.0350241747168292,1,1,1,"Mad-Max complex","CC",1
"GO:0071339",0.0350241747168292,1,1,1,"MLL1 complex","CC",1
"GO:0099528",0.0352088729853407,0.99448125024228,4,8,"G protein-coupled neurotransmitter receptor activity","MF",1
"GO:0001906",0.0352755626643056,0.990530711292469,5,52,"cell killing","BP",1
"GO:0003221",0.0353109651196184,1,2,2,"right ventricular cardiac muscle tissue morphogenesis","BP",1
"GO:0043173",0.0354039294290206,0.994926380248622,3,12,"nucleotide salvage","BP",1
"GO:0005927",0.0363658988701028,0.998501076170719,2,3,"muscle tendon junction","CC",1
"GO:0004751",0.036518600862429,1,1,1,"ribose-5-phosphate isomerase activity","MF",1
"GO:0006014",0.036518600862429,1,1,1,"D-ribose metabolic process","BP",1
"GO:0016861",0.036518600862429,1,1,1,"intramolecular oxidoreductase activity, interconverting aldoses and ketoses","MF",1
"GO:1903707",0.0367800811107579,0.987482409851076,7,53,"negative regulation of hemopoiesis","BP",1
"GO:0004535",0.0371662765048053,1,1,1,"poly(A)-specific ribonuclease activity","MF",1
"GO:0019178",0.0371662765048053,1,1,1,"NADP phosphatase activity","MF",1
"GO:0102757",0.0371662765048053,1,1,1,"NADPH phosphatase activity","MF",1
"GO:0043256",0.0372652515262331,0.995146599703871,3,8,"laminin complex","CC",1
"GO:0005161",0.0372828324795573,0.994777033616945,3,10,"platelet-derived growth factor receptor binding","MF",1
"GO:0005610",0.0373539370626564,0.998436837005544,2,3,"laminin-5 complex","CC",1
"GO:0008039",0.0380264678545133,0.998392531875775,2,3,"synaptic target recognition","BP",1
"GO:0004356",0.0382325775008918,1,1,1,"glutamine synthetase activity","MF",1
"GO:0006542",0.0382325775008918,1,1,1,"glutamine biosynthetic process","BP",1
"GO:0016211",0.0382325775008918,1,1,1,"ammonia ligase activity","MF",1
"GO:0016880",0.0382325775008918,1,1,1,"acid-ammonia (or amide) ligase activity","MF",1
"GO:0051087",0.0388781096250339,0.986677197277285,7,49,"protein-folding chaperone binding","MF",1
"GO:1902105",0.0393332044895272,0.980020249253904,15,148,"regulation of leukocyte differentiation","BP",1
"GO:0035746",0.0395685292659881,0.999601545954851,1,2,"granzyme A production","BP",1
"GO:0003344",0.0397187889904815,0.997005833619011,2,6,"pericardium morphogenesis","BP",1
"GO:0043230",0.0399236071521942,0.989006997587608,5,45,"extracellular organelle","CC",1
"GO:0065010",0.0399236071521942,0.989006997587608,5,45,"extracellular membrane-bounded organelle","CC",1
"GO:0160112",0.0404590770775905,0.99753204555164,2,4,"axonemal B tubule inner sheath","CC",1
"GO:0099510",0.0404891350227503,1,1,1,"calcium ion binding involved in regulation of cytosolic calcium ion concentration","MF",1
"GO:0099534",0.0404891350227503,1,1,1,"calcium ion binding involved in regulation of presynaptic cytosolic calcium ion concentration","MF",1
"GO:0006111",0.0406755528787621,0.991037353185952,4,24,"regulation of gluconeogenesis","BP",1
"GO:0098760",0.0411276228814243,0.996672358563688,2,7,"response to interleukin-7","BP",1
"GO:0045580",0.041470526866307,0.984191762047413,8,70,"regulation of T cell differentiation","BP",1
"GO:0045621",0.0416549623859502,0.985390130665831,7,56,"positive regulation of lymphocyte differentiation","BP",1
"GO:1904390",0.0418008917222054,0.999554804574715,1,2,"cone retinal bipolar cell differentiation","BP",1
"GO:0099147",0.0421102359045328,0.995754315985481,3,5,"extrinsic component of postsynaptic density membrane","CC",1
"GO:0061797",0.0424477858387363,0.999540764897403,1,2,"pH-gated chloride channel activity","MF",1
"GO:0007018",0.0427123737547042,0.97604727563716,20,150,"microtubule-based movement","BP",1
"GO:0004252",0.0431166958202436,0.986283351624265,6,45,"serine-type endopeptidase activity","MF",1
"GO:0003105",0.04344518760163,0.996558006903133,2,6,"negative regulation of glomerular filtration","BP",1
"GO:0071943",0.0439630222552823,0.999507006807643,1,2,"Myc-Max complex","CC",1
"GO:0000313",0.0439757570917124,0.99617280994427,2,8,"organellar ribosome","CC",1
"GO:0005761",0.0439757570917124,0.99617280994427,2,8,"mitochondrial ribosome","CC",1
"GO:0004464",0.0445174877543727,0.999327502909509,1,3,"leukotriene-C4 synthase activity","MF",1
"GO:0005879",0.0447304200235019,0.992962552242341,3,12,"axonemal microtubule","CC",1
"GO:0090030",0.0449888641205351,0.992905442119973,3,12,"regulation of steroid hormone biosynthetic process","BP",1
"GO:0051790",0.0450374073192165,0.999482328175692,1,2,"short-chain fatty acid biosynthetic process","BP",1
"GO:0045822",0.0450802179628836,0.990410137733388,4,15,"negative regulation of heart contraction","BP",1
"GO:0045655",0.0452325501052568,0.992851465091527,3,12,"regulation of monocyte differentiation","BP",1
"GO:0045656",0.045310536284498,0.99660647843029,2,5,"negative regulation of monocyte differentiation","BP",1
"GO:0010758",0.0456935421866831,0.992388596663195,3,16,"regulation of macrophage chemotaxis","BP",1
"GO:1905709",0.0457027298704528,0.995741998418514,2,10,"negative regulation of membrane permeability","BP",1
"GO:0090262",0.0460775014321407,1,1,1,"regulation of transcription-coupled nucleotide-excision repair","BP",1
"GO:0005252",0.046516273267339,1,1,1,"open rectifier potassium channel activity","MF",1
"GO:0060809",0.0467665823897263,0.999441312665812,1,2,"mesodermal to mesenchymal transition involved in gastrulation","BP",1
"GO:0009130",0.0470597751912418,0.996101885119905,2,6,"pyrimidine nucleoside monophosphate biosynthetic process","BP",1
"GO:0004315",0.0476978934103559,0.999418558384531,1,2,"3-oxoacyl-[acyl-carrier-protein] synthase activity","MF",1
"GO:0015250",0.0483249871940079,0.999108154465593,1,4,"water channel activity","MF",1
"GO:0009156",0.0489979252581292,0.991773104813842,3,14,"ribonucleoside monophosphate biosynthetic process","BP",1
"GO:0021780",0.0493611450782117,0.993196756326191,3,7,"glial cell fate specification","BP",1
"GO:0038108",0.0498878981110682,0.999363214856816,1,2,"negative regulation of appetite by leptin-mediated signaling pathway","BP",1
"GO:0098892",0.0499953692479344,0.993663331846944,3,6,"extrinsic component of postsynaptic specialization membrane","CC",1
"GO:0033673",0.050785399086037,0.975635003470376,12,99,"negative regulation of kinase activity","BP",1
"GO:0099111",0.0508517088613955,0.975038850618926,13,87,"microtubule-based transport","BP",1
"GO:0099509",0.0508762117162345,0.986180333928394,5,20,"regulation of presynaptic cytosolic calcium ion concentration","BP",1
"GO:1901660",0.0508777097756916,0.997458984122727,2,3,"calcium ion export","BP",1
"GO:0060369",0.0508901456823607,0.996466178358173,2,4,"positive regulation of Fc receptor mediated stimulatory signaling pathway","BP",1
"GO:0043116",0.051837224806578,0.988807902913465,4,13,"negative regulation of vascular permeability","BP",1
"GO:0015840",0.0522365151591506,0.996318274367694,2,4,"urea transport","BP",1
"GO:0071918",0.0522365151591506,0.996318274367694,2,4,"urea transmembrane transport","BP",1
"GO:0048014",0.0522978527073684,0.996311481335573,2,4,"Tie signaling pathway","BP",1
"GO:0008037",0.0523671062886372,0.974395611237119,13,75,"cell recognition","BP",1
"GO:0035720",0.0523957716792485,0.995390625210279,2,6,"intraciliary anterograde transport","BP",1
"GO:0001979",0.052604070785966,0.999290983937334,1,2,"regulation of systemic arterial blood pressure by chemoreceptor signaling","BP",1
"GO:0002007",0.052604070785966,0.999290983937334,1,2,"detection of hypoxic conditions in blood by chemoreceptor signaling","BP",1
"GO:0003027",0.052604070785966,0.999290983937334,1,2,"regulation of systemic arterial blood pressure by carotid body chemoreceptor signaling","BP",1
"GO:0003029",0.052604070785966,0.999290983937334,1,2,"detection of hypoxic conditions in blood by carotid body chemoreceptor signaling","BP",1
"GO:0005139",0.0526898240886504,1,1,1,"interleukin-7 receptor binding","MF",1
"GO:0038111",0.0526898240886504,1,1,1,"interleukin-7-mediated signaling pathway","BP",1
"GO:1903706",0.0538361903280296,0.970168168757329,17,183,"regulation of hemopoiesis","BP",1
"GO:0044458",0.0542018969864922,0.984541038538381,5,25,"motile cilium assembly","BP",1
"GO:0006119",0.0542085749666172,0.990066072434925,3,20,"oxidative phosphorylation","BP",1
"GO:0070062",0.0543974903132755,0.986468385035628,4,33,"extracellular exosome","CC",1
"GO:0021628",0.0549936142210826,1,1,1,"olfactory nerve formation","BP",1
"GO:0042454",0.0554119761417427,0.994969103817102,2,6,"ribonucleoside catabolic process","BP",1
"GO:1900149",0.055460220577973,0.995954832431255,2,4,"positive regulation of Schwann cell migration","BP",1
"GO:0022904",0.0556231012059616,0.990291217343251,3,13,"respiratory electron transport chain","BP",1
"GO:0014732",0.055719322685399,0.999203224733915,1,2,"skeletal muscle atrophy","BP",1
"GO:0030061",0.0558225725297646,0.995297020143113,2,5,"mitochondrial crista","CC",1
"GO:0002291",0.0561584511815439,0.99587440062826,2,4,"T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell","BP",1
"GO:0034605",0.0564583267208343,0.986451109944251,4,20,"cellular response to heat","BP",1
"GO:0090716",0.0565533361422631,0.999178835491269,1,2,"adaptive immune memory response","BP",1
"GO:0051205",0.056815404378409,0.993930081924091,2,11,"protein insertion into membrane","BP",1
"GO:0061144",0.0573379853304214,0.99915554406741,1,2,"alveolar secondary septum development","BP",1
"GO:0005167",0.057384779648276,0.99508890918905,2,5,"neurotrophin TRK receptor binding","MF",1
"GO:0051348",0.0577802677222963,0.971648048961709,12,104,"negative regulation of transferase activity","BP",1
"GO:0090136",0.0578755322428473,0.990074191687478,3,11,"epithelial cell-cell adhesion","BP",1
"GO:0042053",0.0581745109651507,0.990001655917456,3,11,"regulation of dopamine metabolic process","BP",1
"GO:0042069",0.0581745109651507,0.990001655917456,3,11,"regulation of catecholamine metabolic process","BP",1
"GO:0009119",0.0590216345009103,0.989195282456291,3,15,"ribonucleoside metabolic process","BP",1
"GO:0042562",0.0591938427408847,0.977740338752928,7,49,"hormone binding","MF",1
"GO:0004411",0.0599085904188881,1,1,1,"homogentisate 1,2-dioxygenase activity","MF",1
"GO:0007412",0.060288764786161,1,1,1,"axon target recognition","BP",1
"GO:0015265",0.0611196140647144,0.999038576351779,1,2,"urea channel activity","MF",1
"GO:0035426",0.0614662523457494,0.99452918368646,2,5,"extracellular matrix-cell signaling","BP",1
"GO:0019843",0.0615819121340524,0.993027631503199,2,12,"rRNA binding","MF",1
"GO:0035378",0.061728071722305,0.998696660503212,1,3,"carbon dioxide transmembrane transport","BP",1
"GO:0035379",0.061728071722305,0.998696660503212,1,3,"carbon dioxide transmembrane transporter activity","MF",1
"GO:0046368",0.0618276813710707,0.996539589407389,2,3,"GDP-L-fucose metabolic process","BP",1
"GO:0036064",0.0618625846998447,0.971867989555008,10,69,"ciliary basal body","CC",1
"GO:0038066",0.0621065833050412,0.98099363927261,5,35,"p38MAPK cascade","BP",1
"GO:2000302",0.0622698540884014,0.992568257106503,3,5,"positive regulation of synaptic vesicle exocytosis","BP",1
"GO:1900147",0.0625690406179698,0.994374020625295,2,5,"regulation of Schwann cell migration","BP",1
"GO:0033591",0.0630079750196132,0.99897723518415,1,2,"response to L-ascorbic acid","BP",1
"GO:1903523",0.0631303301238735,0.984794077208125,4,16,"negative regulation of blood circulation","BP",1
"GO:1905089",0.063461214158996,1,2,2,"regulation of type 2 mitophagy","BP",1
"GO:1905091",0.063461214158996,1,2,2,"positive regulation of type 2 mitophagy","BP",1
"GO:0018205",0.0636711634613001,0.980260638497741,5,38,"peptidyl-lysine modification","BP",1
"GO:0030098",0.0640696116959997,0.963665372755636,17,187,"lymphocyte differentiation","BP",1
"GO:0048018",0.0644189279979878,0.964030934567699,16,198,"receptor ligand activity","MF",1
"GO:0010890",0.0650979358036912,0.998907058049267,1,2,"positive regulation of triglyceride storage","BP",1
"GO:0070094",0.0653290319283859,1,1,1,"positive regulation of glucagon secretion","BP",1
"GO:0090275",0.0653290319283859,1,1,1,"negative regulation of somatostatin secretion","BP",1
"GO:0008217",0.0658270064757584,0.965965147356958,13,116,"regulation of blood pressure","BP",1
"GO:0106335",0.0659026378687124,1,1,1,"tRNA (5-carboxymethyluridine(34)-5-O)-methyltransferase activity","MF",1
"GO:0061193",0.066434119471402,0.99886092846568,1,2,"taste bud development","BP",1
"GO:0016763",0.0667298651032624,0.982963032183431,4,21,"pentosyltransferase activity","MF",1
"GO:0030545",0.0667706441251408,0.961187727649917,18,218,"signaling receptor regulator activity","MF",1
"GO:0070463",0.0674930355718388,1,1,1,"tubulin-dependent ATPase activity","MF",1
"GO:0017183",0.0680274487544199,0.998804630190441,1,2,"protein histidyl modification to diphthamide","BP",1
"GO:0018202",0.0680274487544199,0.998804630190441,1,2,"peptidyl-histidine modification","BP",1
"GO:0009124",0.0682150688421136,0.986518831069848,3,17,"nucleoside monophosphate biosynthetic process","BP",1
"GO:0001658",0.0684256085027661,0.978121332222273,5,45,"branching involved in ureteric bud morphogenesis","BP",1
"GO:0141038",0.0685811725871717,0.993499218231341,2,5,"phosphatidylinositol 3-kinase activator activity","MF",1
"GO:0160041",0.0689749864050141,0.997807850638547,1,10,"neuropeptide activity","MF",1
"GO:1900119",0.0690106964134612,0.992268071996353,2,8,"positive regulation of execution phase of apoptosis","BP",1
