"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","over_represented_padj"
"GO:0060562",0.00440503983316192,0.998768951094071,9,221,"epithelial tube morphogenesis","BP",1
"GO:0007502",0.00441079457442336,1,1,1,"digestive tract mesoderm development","BP",1
"GO:0009949",0.00441079457442336,1,1,1,"polarity specification of anterior/posterior axis","BP",1
"GO:0022006",0.00441079457442336,1,1,1,"zona limitans intrathalamica formation","BP",1
"GO:0046534",0.00441079457442336,1,1,1,"positive regulation of photoreceptor cell differentiation","BP",1
"GO:0060458",0.00441079457442336,1,1,1,"right lung development","BP",1
"GO:0060516",0.00441079457442336,1,1,1,"primary prostatic bud elongation","BP",1
"GO:0060738",0.00441079457442336,1,1,1,"epithelial-mesenchymal signaling involved in prostate gland development","BP",1
"GO:0060781",0.00441079457442336,1,1,1,"mesenchymal cell proliferation involved in prostate gland development","BP",1
"GO:0060782",0.00441079457442336,1,1,1,"regulation of mesenchymal cell proliferation involved in prostate gland development","BP",1
"GO:0060783",0.00441079457442336,1,1,1,"mesenchymal smoothened signaling pathway involved in prostate gland development","BP",1
"GO:0061189",0.00441079457442336,1,1,1,"positive regulation of sclerotome development","BP",1
"GO:0061190",0.00441079457442336,1,1,1,"regulation of sclerotome development","BP",1
"GO:1905327",0.00441079457442336,1,1,1,"tracheoesophageal septum formation","BP",1
"GO:2000061",0.00441079457442336,1,1,1,"regulation of ureter smooth muscle cell differentiation","BP",1
"GO:2000062",0.00441079457442336,1,1,1,"negative regulation of ureter smooth muscle cell differentiation","BP",1
"GO:2000063",0.00441079457442336,1,1,1,"positive regulation of ureter smooth muscle cell differentiation","BP",1
"GO:2000356",0.00441079457442336,1,1,1,"regulation of kidney smooth muscle cell differentiation","BP",1
"GO:2000357",0.00441079457442336,1,1,1,"negative regulation of kidney smooth muscle cell differentiation","BP",1
"GO:2000358",0.00441079457442336,1,1,1,"positive regulation of kidney smooth muscle cell differentiation","BP",1
"GO:0000171",0.00451431520739977,1,1,1,"ribonuclease MRP activity","MF",1
"GO:0007389",0.00451480333821433,0.998731427874591,9,244,"pattern specification process","BP",1
"GO:0021633",0.00453172150204222,1,1,1,"optic nerve structural organization","BP",1
"GO:0007416",0.00455982197328954,0.998541091417633,11,200,"synapse assembly","BP",1
"GO:0021871",0.00465361082690607,0.999861619979331,2,18,"forebrain regionalization","BP",1
"GO:0009952",0.00533328753661969,0.999103781206444,5,104,"anterior/posterior pattern specification","BP",1
"GO:0046621",0.00543914911442801,0.999591217089193,3,19,"negative regulation of organ growth","BP",1
"GO:0005085",0.005567320586499,0.998690264686002,7,107,"guanyl-nucleotide exchange factor activity","MF",1
"GO:0003002",0.00565401903766069,0.998492121366,8,217,"regionalization","BP",1
"GO:0007498",0.00647693685206411,0.999135483725754,4,72,"mesoderm development","BP",1
"GO:0099174",0.00649635473112011,0.99917332310321,4,30,"regulation of presynapse organization","BP",1
"GO:0034329",0.00662893718361971,0.997444307442043,14,334,"cell junction assembly","BP",1
"GO:0007224",0.00664306316592726,0.998832711564122,5,80,"smoothened signaling pathway","BP",1
"GO:0050808",0.00673370661855055,0.997159295976028,17,414,"synapse organization","BP",1
"GO:0003166",0.0069108062497018,0.999988147467092,1,2,"bundle of His development","BP",1
"GO:0002053",0.00696062449977953,0.999409669026863,3,26,"positive regulation of mesenchymal cell proliferation","BP",1
"GO:0030901",0.00703759518005465,0.999395642215778,3,29,"midbrain development","BP",1
"GO:0030163",0.00706279767231163,0.99757754489696,11,362,"protein catabolic process","BP",1
"GO:0051153",0.00717019105787355,0.999024009638341,4,56,"regulation of striated muscle cell differentiation","BP",1
"GO:0043455",0.00737111764547641,0.999755507308694,2,8,"regulation of secondary metabolic process","BP",1
"GO:0048021",0.00737111764547641,0.999755507308694,2,8,"regulation of melanin biosynthetic process","BP",1
"GO:1900376",0.00737111764547641,0.999755507308694,2,8,"regulation of secondary metabolite biosynthetic process","BP",1
"GO:0060441",0.00789722863078315,0.99930108808473,3,25,"epithelial tube branching involved in lung morphogenesis","BP",1
"GO:0001656",0.00795738634367605,0.998876746273153,4,66,"metanephros development","BP",1
"GO:0051960",0.00814325036819876,0.997016636756744,12,331,"regulation of nervous system development","BP",1
"GO:0042438",0.00832999907096581,0.999690764456135,2,10,"melanin biosynthetic process","BP",1
"GO:0007229",0.00836415198460123,0.998823909846385,4,44,"integrin-mediated signaling pathway","BP",1
"GO:0016539",0.00849939565581612,0.999982057601064,1,2,"intein-mediated protein splicing","BP",1
"GO:0030908",0.00849939565581612,0.999982057601064,1,2,"protein splicing","BP",1
"GO:0140853",0.00849939565581612,0.999982057601064,1,2,"cholesterol-protein transferase activity","MF",1
"GO:0003920",0.00852076075810214,1,1,1,"GMP reductase activity","MF",1
"GO:0046857",0.00852076075810214,1,1,1,"oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor","MF",1
"GO:1902560",0.00852076075810214,1,1,1,"GMP reductase complex","CC",1
"GO:0099173",0.00861443723321578,0.997152297194898,10,189,"postsynapse organization","BP",1
"GO:1903911",0.00861633435490202,0.999668904795794,2,11,"positive regulation of receptor clustering","BP",1
"GO:0060251",0.0086265408366248,0.999204278029576,3,28,"regulation of glial cell proliferation","BP",1
"GO:0032901",0.00866567405022073,0.999981347122214,1,2,"positive regulation of neurotrophin production","BP",1
"GO:0033091",0.00874110766179171,0.99998102023858,1,2,"positive regulation of immature T cell proliferation","BP",1
"GO:0033092",0.00874110766179171,0.99998102023858,1,2,"positive regulation of immature T cell proliferation in thymus","BP",1
"GO:1904393",0.0088041422566318,0.999670692515719,2,9,"regulation of skeletal muscle acetylcholine-gated channel clustering","BP",1
"GO:0099151",0.00890479283224929,0.999244712072865,3,13,"regulation of postsynaptic density assembly","BP",1
"GO:1990823",0.00895067705611694,0.998684832733479,4,80,"response to leukemia inhibitory factor","BP",1
"GO:0044550",0.00895394634053326,0.999648977297147,2,11,"secondary metabolite biosynthetic process","BP",1
"GO:0090370",0.00896780941130043,0.999980020682998,1,2,"negative regulation of cholesterol efflux","BP",1
"GO:0071929",0.00942869622705687,0.999977909118742,1,2,"alpha-tubulin acetylation","BP",1
"GO:0098978",0.00956664509720459,0.995621778778353,19,513,"glutamatergic synapse","CC",1
"GO:0050679",0.0096032809903084,0.997782836074691,6,125,"positive regulation of epithelial cell proliferation","BP",1
"GO:0046875",0.010039645659901,0.999037145424318,3,23,"ephrin receptor binding","MF",1
"GO:2000058",0.01017941838948,0.99846151588429,4,61,"regulation of ubiquitin-dependent protein catabolic process","BP",1
"GO:0030054",0.010264092912722,0.994420505704385,35,1316,"cell junction","CC",1
"GO:0005783",0.0103931052876611,0.995381186595838,17,689,"endoplasmic reticulum","CC",1
"GO:0051128",0.0104097773810497,0.994502197202401,30,1228,"regulation of cellular component organization","BP",1
"GO:0045176",0.01050718712008,0.999580679962286,2,8,"apical protein localization","BP",1
"GO:0060769",0.0105723709864614,0.999972208790627,1,2,"positive regulation of epithelial cell proliferation involved in prostate gland development","BP",1
"GO:0061056",0.0105925389735572,0.999972102373171,1,2,"sclerotome development","BP",1
"GO:0005655",0.0109819887101927,0.999960034541534,1,3,"nucleolar ribonuclease P complex","CC",1
"GO:0006935",0.0109918345715775,0.996716995000483,8,196,"chemotaxis","BP",1
"GO:0042330",0.0110817986654992,0.996685064911929,8,197,"taxis","BP",1
"GO:1905874",0.0114653472092247,0.998893812817201,3,16,"regulation of postsynaptic density organization","BP",1
"GO:0006582",0.0115925377077502,0.999479896647241,2,11,"melanin metabolic process","BP",1
"GO:0098942",0.011756580228725,0.999638085345285,2,4,"retrograde trans-synaptic signaling by trans-synaptic protein complex","BP",1
"GO:0035295",0.011850276530191,0.994657386263575,17,667,"tube development","BP",1
"GO:0030878",0.0122102686713634,0.99941248253446,2,15,"thyroid gland development","BP",1
"GO:1904889",0.0123777763724464,0.998760711473553,3,17,"regulation of excitatory synapse assembly","BP",1
"GO:0099175",0.012671946112741,0.996504455222429,7,115,"regulation of postsynapse organization","BP",1
"GO:0061053",0.0128007803159461,0.998599670609387,3,43,"somite development","BP",1
"GO:0046148",0.0130469924896864,0.999345428083854,2,16,"pigment biosynthetic process","BP",1
"GO:0051962",0.0130808478541704,0.995651709834031,9,218,"positive regulation of nervous system development","BP",1
"GO:0021954",0.0131426134090713,0.99728429075594,5,70,"central nervous system neuron development","BP",1
"GO:0071340",0.0131509796739771,0.999369598165383,2,11,"skeletal muscle acetylcholine-gated channel clustering","BP",1
"GO:0060459",0.0131865160337859,0.999942321119539,1,3,"left lung development","BP",1
"GO:0048714",0.0133262215203524,0.999334149176323,2,14,"positive regulation of oligodendrocyte differentiation","BP",1
"GO:0002690",0.0133617495307317,0.998520048063842,3,40,"positive regulation of leukocyte chemotaxis","BP",1
"GO:0065008",0.0133732237099672,0.992646002001123,33,1464,"regulation of biological quality","BP",1
"GO:0099150",0.0134259548598249,0.998604011309038,3,18,"regulation of postsynaptic specialization assembly","BP",1
"GO:0061050",0.0134650853775611,0.9993299611097,2,13,"regulation of cell growth involved in cardiac muscle cell development","BP",1
"GO:0009057",0.0134752518692469,0.994694828019093,12,466,"macromolecule catabolic process","BP",1
"GO:0032372",0.0135901838371356,0.999938724498722,1,3,"negative regulation of sterol transport","BP",1
"GO:0032375",0.0135901838371356,0.999938724498722,1,3,"negative regulation of cholesterol transport","BP",1
"GO:0004526",0.0140162412056425,0.999926689900143,1,4,"ribonuclease P activity","MF",1
"GO:0030677",0.0140162412056425,0.999926689900143,1,4,"ribonuclease P complex","CC",1
"GO:0030681",0.0140162412056425,0.999926689900143,1,4,"multimeric ribonuclease P complex","CC",1
"GO:0033204",0.0140162412056425,0.999926689900143,1,4,"ribonuclease P RNA binding","MF",1
"GO:0072047",0.0141574035532223,0.999925201310604,1,4,"proximal/distal pattern formation involved in nephron development","BP",1
"GO:0072081",0.0141574035532223,0.999925201310604,1,4,"specification of nephron tubule identity","BP",1
"GO:0072086",0.0141574035532223,0.999925201310604,1,4,"specification of loop of Henle identity","BP",1
"GO:2000729",0.0143660986161951,0.999931503746772,1,3,"positive regulation of mesenchymal cell proliferation involved in ureter development","BP",1
"GO:0030324",0.0145092038414959,0.996326494831949,6,143,"lung development","BP",1
"GO:0003165",0.0146339429822071,0.999946643750275,1,2,"Purkinje myocyte development","BP",1
"GO:0009790",0.0153201249287226,0.993048672100747,16,631,"embryo development","BP",1
"GO:0099537",0.0154015970584069,0.99286243874582,17,511,"trans-synaptic signaling","BP",1
"GO:0035331",0.0154138408627183,0.999196668508449,2,11,"negative regulation of hippo signaling","BP",1
"GO:0002052",0.0156951807305818,0.999126886193593,2,17,"positive regulation of neuroblast proliferation","BP",1
"GO:0098528",0.0157378144926622,0.9991417153227,2,14,"skeletal muscle fiber differentiation","BP",1
"GO:0061198",0.0158330870526646,0.999916745122758,1,3,"fungiform papilla formation","BP",1
"GO:0007350",0.0158668103683885,0.999117687968047,2,16,"blastoderm segmentation","BP",1
"GO:0048667",0.015968098840052,0.992922028681329,15,420,"cell morphogenesis involved in neuron differentiation","BP",1
"GO:0030695",0.0160576874524358,0.99413562744612,10,233,"GTPase regulator activity","MF",1
"GO:0060589",0.0160576874524358,0.99413562744612,10,233,"nucleoside-triphosphatase regulator activity","MF",1
"GO:0048706",0.0161414282696371,0.997196637966685,4,67,"embryonic skeletal system development","BP",1
"GO:0032899",0.0162156514163459,0.99991265806777,1,3,"regulation of neurotrophin production","BP",1
"GO:0021554",0.0163576137974468,0.999120283755222,2,11,"optic nerve development","BP",1
"GO:0044089",0.0164235731705773,0.993967720890514,10,270,"positive regulation of cellular component biogenesis","BP",1
"GO:0006511",0.0166680208723205,0.995090159880503,7,202,"ubiquitin-dependent protein catabolic process","BP",1
"GO:0061005",0.0167931075009876,0.997972314456603,3,41,"cell differentiation involved in kidney development","BP",1
"GO:0019941",0.0169543612440615,0.99498812982548,7,204,"modification-dependent protein catabolic process","BP",1
"GO:0043632",0.0169543612440615,0.99498812982548,7,204,"modification-dependent macromolecule catabolic process","BP",1
"GO:0000172",0.0170568961738967,0.999884077961931,1,5,"ribonuclease MRP complex","CC",1
"GO:0001682",0.0170568961738967,0.999884077961931,1,5,"tRNA 5'-leader removal","BP",1
"GO:0005732",0.0170568961738967,0.999884077961931,1,5,"sno(s)RNA-containing ribonucleoprotein complex","CC",1
"GO:0099116",0.0170568961738967,0.999884077961931,1,5,"tRNA 5'-end processing","BP",1
"GO:0016667",0.017142902641077,0.998978951501355,2,22,"oxidoreductase activity, acting on a sulfur group of donors","MF",1
"GO:0030576",0.0172351973573552,1,1,1,"Cajal body organization","BP",1
"GO:0120187",0.0172351973573552,1,1,1,"positive regulation of protein localization to chromatin","BP",1
"GO:0030511",0.0173658459294351,0.998980981028285,2,17,"positive regulation of transforming growth factor beta receptor signaling pathway","BP",1
"GO:1903846",0.0173658459294351,0.998980981028285,2,17,"positive regulation of cellular response to transforming growth factor beta stimulus","BP",1
"GO:0003164",0.0180265696013271,0.999891971611031,1,3,"His-Purkinje system development","BP",1
"GO:0072198",0.0183825058624262,0.999873666656897,1,4,"mesenchymal cell proliferation involved in ureter development","BP",1
"GO:0072199",0.0183825058624262,0.999873666656897,1,4,"regulation of mesenchymal cell proliferation involved in ureter development","BP",1
"GO:0001838",0.0184515183521905,0.996644292724989,4,82,"embryonic epithelial tube formation","BP",1
"GO:0009948",0.0186661051710606,0.998816860044076,2,29,"anterior/posterior axis specification","BP",1
"GO:0032525",0.0187997948890106,0.999859076914376,1,5,"somite rostral/caudal axis specification","BP",1
"GO:0014013",0.0189720121292634,0.996530981798302,4,74,"regulation of gliogenesis","BP",1
"GO:0048863",0.0196793357724225,0.994665950292392,6,148,"stem cell differentiation","BP",1
"GO:0072009",0.0196863007315198,0.99634827560413,4,83,"nephron epithelium development","BP",1
"GO:0021604",0.0206540490921746,0.998789113859909,2,9,"cranial nerve structural organization","BP",1
"GO:0001755",0.0208913913067489,0.997268261521763,3,39,"neural crest cell migration","BP",1
"GO:0050920",0.0211586992555751,0.995011461730996,5,102,"regulation of chemotaxis","BP",1
"GO:0048852",0.0212095892319514,0.999820456541872,1,5,"diencephalon morphogenesis","BP",1
"GO:0071168",0.0213864649947105,0.998616711020171,2,15,"protein localization to chromatin","BP",1
"GO:0031104",0.0214527712362095,1,1,1,"dendrite regeneration","BP",1
"GO:0043932",0.0214527712362095,1,1,1,"ossification involved in bone remodeling","BP",1
"GO:0042063",0.0214676556960241,0.992747495103448,8,223,"gliogenesis","BP",1
"GO:0009730",0.0216775023577985,1,1,1,"detection of carbohydrate stimulus","BP",1
"GO:0009732",0.0216775023577985,1,1,1,"detection of hexose stimulus","BP",1
"GO:0034287",0.0216775023577985,1,1,1,"detection of monosaccharide stimulus","BP",1
"GO:0051594",0.0216775023577985,1,1,1,"detection of glucose","BP",1
"GO:2000970",0.0216775023577985,1,1,1,"regulation of detection of glucose","BP",1
"GO:2000972",0.0216775023577985,1,1,1,"positive regulation of detection of glucose","BP",1
"GO:0000447",0.0218700823643307,0.99982091610832,1,4,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",1
"GO:0007492",0.0219774457607744,0.99703207375026,3,53,"endoderm development","BP",1
"GO:0099536",0.0220253945186894,0.989353649954992,17,531,"synaptic signaling","BP",1
"GO:0043383",0.0222302675000709,0.999802677577656,1,5,"negative T cell selection","BP",1
"GO:0045060",0.0222302675000709,0.999802677577656,1,5,"negative thymic T cell selection","BP",1
"GO:0035101",0.0223348019535689,1,1,1,"FACT complex","CC",1
"GO:0043087",0.0224301633508457,0.993762167918734,6,123,"regulation of GTPase activity","BP",1
"GO:0060684",0.0224774904024567,0.99979824384003,1,5,"epithelial-mesenchymal cell signaling","BP",1
"GO:0004549",0.0225174137221884,0.999789140517903,1,6,"tRNA-specific ribonuclease activity","MF",1
"GO:0045186",0.0226722983752405,1,1,1,"zonula adherens assembly","BP",1
"GO:0021884",0.022880129929473,0.996957249748754,3,29,"forebrain neuron development","BP",1
"GO:0044085",0.0229380572518611,0.987197529639781,28,1224,"cellular component biogenesis","BP",1
"GO:0030091",0.0230022546438766,1,1,1,"protein repair","BP",1
"GO:0033743",0.0230022546438766,1,1,1,"peptide-methionine (R)-S-oxide reductase activity","MF",1
"GO:0033745",0.0230022546438766,1,1,1,"L-methionine-(R)-S-oxide reductase activity","MF",1
"GO:0072194",0.0231889795223287,0.999865435494821,1,2,"kidney smooth muscle tissue development","BP",1
"GO:0072195",0.0231889795223287,0.999865435494821,1,2,"kidney smooth muscle cell differentiation","BP",1
"GO:0046530",0.0237944225012133,0.996716079629525,3,43,"photoreceptor cell differentiation","BP",1
"GO:0021767",0.0237987474830911,1,1,1,"mammillary body development","BP",1
"GO:0061373",0.0237987474830911,1,1,1,"mammillary axonal complex development","BP",1
"GO:1903056",0.0237987474830911,1,1,1,"regulation of melanosome organization","BP",1
"GO:1904516",0.0237987474830911,1,1,1,"myofibroblast cell apoptotic process","BP",1
"GO:1904520",0.0237987474830911,1,1,1,"regulation of myofibroblast cell apoptotic process","BP",1
"GO:0060406",0.0238054767846418,0.999764205658862,1,6,"positive regulation of penile erection","BP",1
"GO:0002065",0.0243003396541476,0.995192950771876,4,85,"columnar/cuboidal epithelial cell differentiation","BP",1
"GO:0021545",0.0245785053846303,0.996577283931175,3,40,"cranial nerve development","BP",1
"GO:0061197",0.024693860159043,0.999756272325854,1,5,"fungiform papilla morphogenesis","BP",1
"GO:1990531",0.0248644503646733,0.998356089044705,2,10,"phospholipid-translocating ATPase complex","CC",1
"GO:0060739",0.024912834629515,0.999844547096132,1,2,"mesenchymal-epithelial cell signaling involved in prostate gland development","BP",1
"GO:0040017",0.0250483129025861,0.990132454151951,10,328,"positive regulation of locomotion","BP",1
"GO:0042440",0.0252259895681426,0.998155500823262,2,22,"pigment metabolic process","BP",1
"GO:0048598",0.025395293124818,0.989964144357291,10,359,"embryonic morphogenesis","BP",1
"GO:0099172",0.0258068756982631,0.994921014350557,4,45,"presynapse organization","BP",1
"GO:0050673",0.0259738977299337,0.990890117855963,8,256,"epithelial cell proliferation","BP",1
"GO:0021940",0.0259759624800334,0.999830903848891,1,2,"positive regulation of cerebellar granule cell precursor proliferation","BP",1
"GO:0001888",0.0262172995837722,0.999827725750696,1,2,"glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity","MF",1
"GO:0061884",0.0265295934678406,0.999823568726474,1,2,"regulation of mini excitatory postsynaptic potential","BP",1
"GO:0061885",0.0265295934678406,0.999823568726474,1,2,"positive regulation of mini excitatory postsynaptic potential","BP",1
"GO:0098816",0.0265295934678406,0.999823568726474,1,2,"mini excitatory postsynaptic potential","BP",1
"GO:0005543",0.0269377844460339,0.990504868804954,8,221,"phospholipid binding","MF",1
"GO:0002280",0.0271841841964623,1,1,1,"monocyte activation involved in immune response","BP",1
"GO:1901842",0.0271841841964623,1,1,1,"negative regulation of high voltage-gated calcium channel activity","BP",1
"GO:0048664",0.0273690874630476,0.999718874662696,1,4,"neuron fate determination","BP",1
"GO:0090724",0.0274351796733933,1,1,1,"central region of growth cone","CC",1
"GO:0048808",0.0275327461429052,0.999809875462144,1,2,"male genitalia morphogenesis","BP",1
"GO:0090598",0.0275327461429052,0.999809875462144,1,2,"male anatomical structure morphogenesis","BP",1
"GO:0072191",0.0275762898507562,0.999746091215391,1,3,"ureter smooth muscle development","BP",1
"GO:0072193",0.0275762898507562,0.999746091215391,1,3,"ureter smooth muscle cell differentiation","BP",1
"GO:0065001",0.027597601963634,0.999808972303467,1,2,"specification of axis polarity","BP",1
"GO:0061004",0.0280245960854941,0.999685658691739,1,5,"pattern specification involved in kidney development","BP",1
"GO:0072048",0.0280245960854941,0.999685658691739,1,5,"renal system pattern specification","BP",1
"GO:2000481",0.028220423374772,1,1,1,"positive regulation of cAMP-dependent protein kinase activity","BP",1
"GO:0022038",0.0282970401853615,0.99779966042273,2,22,"corpus callosum development","BP",1
"GO:0060541",0.0283292486993086,0.9916421935795,6,167,"respiratory system development","BP",1
"GO:0014015",0.0284598350466066,0.995771144358952,3,49,"positive regulation of gliogenesis","BP",1
"GO:0140327",0.028548239098457,0.997905225534234,2,12,"flippase activity","MF",1
"GO:0048710",0.0285626170295186,0.997783840312859,2,20,"regulation of astrocyte differentiation","BP",1
"GO:0019748",0.0286333958856518,0.997795123404092,2,18,"secondary metabolic process","BP",1
"GO:0061196",0.028706502977886,0.999656448040067,1,6,"fungiform papilla development","BP",1
"GO:1904754",0.0288531455910224,0.997794169614457,2,16,"positive regulation of vascular associated smooth muscle cell migration","BP",1
"GO:0033089",0.0289938060301109,0.999684286578227,1,4,"positive regulation of T cell differentiation in thymus","BP",1
"GO:0042706",0.0290668459739492,0.999787930143911,1,2,"eye photoreceptor cell fate commitment","BP",1
"GO:0046552",0.0290668459739492,0.999787930143911,1,2,"photoreceptor cell fate commitment","BP",1
"GO:0014911",0.029087912716104,0.99568467264109,3,39,"positive regulation of smooth muscle cell migration","BP",1
"GO:1905809",0.0291098618073834,0.99781740393104,2,13,"negative regulation of synapse organization","BP",1
"GO:0035107",0.0291446101205547,0.992532211220594,5,103,"appendage morphogenesis","BP",1
"GO:0035108",0.0291446101205547,0.992532211220594,5,103,"limb morphogenesis","BP",1
"GO:1904684",0.0296104481322361,0.999779861967549,1,2,"negative regulation of metalloendopeptidase activity","BP",1
"GO:0009880",0.0296869352383199,0.995527909020433,3,46,"embryonic pattern specification","BP",1
"GO:0008375",0.0296975973808442,0.997638108242765,2,21,"acetylglucosaminyltransferase activity","MF",1
"GO:0030856",0.0300201988050776,0.993630952738939,4,107,"regulation of epithelial cell differentiation","BP",1
"GO:0046620",0.0300306558275618,0.993707536355746,4,66,"regulation of organ growth","BP",1
"GO:0006475",0.0301194534038633,0.999659131352904,1,4,"internal protein amino acid acetylation","BP",1
"GO:0018393",0.0301194534038633,0.999659131352904,1,4,"internal peptidyl-lysine acetylation","BP",1
"GO:0051336",0.0301248381623675,0.990003005749298,7,185,"regulation of hydrolase activity","BP",1
"GO:0003140",0.0301526526695952,0.999658374610634,1,4,"determination of left/right asymmetry in lateral mesoderm","BP",1
"GO:1905606",0.030171590540812,0.995549285459614,3,28,"regulation of presynapse assembly","BP",1
"GO:0098974",0.0302224702093444,0.997687659226824,2,13,"postsynaptic actin cytoskeleton organization","BP",1
"GO:0051147",0.0305773271966363,0.993519790975925,4,80,"regulation of muscle cell differentiation","BP",1
"GO:0042835",0.0306997211204021,1,1,1,"BRE binding","MF",1
"GO:1902866",0.0306997211204021,1,1,1,"regulation of retina development in camera-type eye","BP",1
"GO:0036339",0.030959846870424,1,1,1,"lymphocyte adhesion to endothelial cell of high endothelial venule","BP",1
"GO:0060506",0.030959846870424,1,1,1,"smoothened signaling pathway involved in lung development","BP",1
"GO:0060792",0.030959846870424,1,1,1,"sweat gland development","BP",1
"GO:0061973",0.030959846870424,1,1,1,"membrane bone morphogenesis","BP",1
"GO:0061974",0.030959846870424,1,1,1,"perichondral bone morphogenesis","BP",1
"GO:0002688",0.0310974383220516,0.995201951197512,3,54,"regulation of leukocyte chemotaxis","BP",1
"GO:0060685",0.0311888040141257,0.999634329212595,1,4,"regulation of prostatic bud formation","BP",1
"GO:0099180",0.0312729749582174,0.999754236749711,1,2,"zinc ion import into synaptic vesicle","BP",1
"GO:0008023",0.0312979832890783,0.997500039803747,2,16,"transcription elongation factor complex","CC",1
"GO:1902915",0.0315604697897532,0.99974966009075,1,2,"negative regulation of protein polyubiquitination","BP",1
"GO:0035265",0.0315799611639104,0.99048048618194,6,136,"organ growth","BP",1
"GO:0022607",0.0316503833888722,0.981917365173852,27,1179,"cellular component assembly","BP",1
"GO:0014009",0.0317680257401954,0.995096859219614,3,44,"glial cell proliferation","BP",1
"GO:1903909",0.03204121724684,0.997378619777523,2,18,"regulation of receptor clustering","BP",1
"GO:0048812",0.0321435417888209,0.984408203892674,15,451,"neuron projection morphogenesis","BP",1
"GO:0045880",0.0321484829131696,0.997306661771187,2,24,"positive regulation of smoothened signaling pathway","BP",1
"GO:0032034",0.0323052040271021,1,1,1,"myosin II head/neck binding","MF",1
"GO:0032038",0.0323052040271021,1,1,1,"myosin II heavy chain binding","MF",1
"GO:1903050",0.0324422011935906,0.992990434560592,4,83,"regulation of proteolysis involved in protein catabolic process","BP",1
"GO:0045685",0.0325580642989641,0.99488675276334,3,54,"regulation of glial cell differentiation","BP",1
